465,3,269,513
466,4,269,513
465,5,269,513
466,6,269,513
465,9,269,513
466,12,269,513
465,15,269,513
466,18,269,513
465,21,269,513
464,26,269,513
463,29,269,511
462,32,269,508
461,35,269,505
462,40,269,500
461,41,269,499
462,46,269,494
461,49,269,491
462,52,269,488
463,55,269,485
464,58,269,482
465,59,269,481
466,62,269,478
467,63,269,477
470,66,269,474
471,67,269,473
472,70,269,470
473,71,269,469
474,74,269,466
475,75,269,465
476,76,269,464
477,77,269,463
478,78,269,462
477,77,269,463
478,78,269,462
479,77,269,463
480,78,269,462
479,77,269,463
480,78,269,462
479,77,269,463
480,76,269,464
479,73,269,467
480,72,269,468
479,71,269,469
480,70,269,470
479,69,269,471
480,66,269,474
479,63,269,477
478,62,269,478
477,59,269,481
476,58,269,482
475,53,269,487
474,50,269,490
473,47,269,493
472,46,269,494
469,43,269,497
468,40,269,500
465,37,269,503
464,34,269,506
463,31,269,509
462,28,269,512
459,23,269,513
458,20,269,513
455,15,269,513
454,12,269,513
453,7,269,513
452,4,269,513
451,1,269,513
450,0,269,509
449,0,269,506
448,0,269,503
447,0,269,498
446,0,269,495
445,0,269,490
444,0,269,489
443,0,269,484
444,0,269,483
443,0,269,480
442,0,269,479
443,0,269,476
444,0,269,475
443,0,269,472
442,0,269,471
441,0,269,470
442,0,269,467
441,0,269,464
440,0,269,463
439,0,269,460
440,0,269,459
439,0,269,456
438,0,269,455
437,0,269,454
436,0,269,451
435,0,269,448
436,0,269,447
435,0,269,444
434,0,269,443
433,0,269,440
432,0,269,439
431,0,269,436
432,0,269,435
